GeneID	SRR16497780	SRR16497781	SRR16497782	SRR16497783	SRR16497784	SRR16497785
ENSG00000048162	39	35	137	92	64	92
ENSG00000048342	54	128	209	120	91	130
ENSG00000048392	59	79	314	226	86	154
ENSG00000048405	316	337	714	387	350	316
ENSG00000048462	4	1	0	1	0	0
ENSG00000048471	121	317	300	279	128	325
ENSG00000048540	38	8	20	11	8	2
ENSG00000048544	70	105	282	263	99	260
ENSG00000048545	0	25	0	10	0	15
ENSG00000048649	280	523	1211	815	434	732
ENSG00000048707	629	964	1908	1380	1003	1307
ENSG00000048740	370	89	1848	1203	696	624
ENSG00000048828	621	734	1991	1436	964	1650
ENSG00000048991	200	133	365	207	178	230
ENSG00000049089	66	91	111	37	88	25
ENSG00000049130	23	15	18	97	23	73
ENSG00000049167	57	49	160	81	69	81
ENSG00000049192	100	172	367	93	215	254
ENSG00000049239	1468	1502	3186	1631	1530	969
ENSG00000049245	164	421	1109	609	443	714
ENSG00000049246	134	157	428	230	233	130
ENSG00000049247	4	0	1	6	0	0
ENSG00000049249	27	4	11	17	24	7
ENSG00000049283	12	8	15	8	8	13
ENSG00000049323	435	4366	613	2275	383	3254
ENSG00000049449	442	705	734	675	542	977
ENSG00000049540	348	188	573	977	342	178
ENSG00000049541	192	87	372	151	264	279
ENSG00000049618	524	727	2067	1116	867	1044
ENSG00000049656	513	723	1551	1472	978	1592
ENSG00000049759	982	684	2576	1592	994	1070
ENSG00000049768	5	3	1	5	2	6
ENSG00000049769	188	153	278	246	202	111
ENSG00000049860	473	375	1298	750	547	844
ENSG00000049883	133	112	291	217	119	168
ENSG00000050030	0	10	22	6	3	5
ENSG00000050130	94	114	278	172	89	223
ENSG00000050165	5137	6604	9999	7968	5114	7008
ENSG00000050327	5	8	3	4	1	0
ENSG00000050344	386	139	701	314	529	280
ENSG00000050393	614	222	610	369	462	312
ENSG00000050405	487	1375	2136	2089	993	2191
ENSG00000050426	67	157	179	141	67	118
ENSG00000050438	199	66	423	161	205	117
ENSG00000050555	7	27	15	16	7	4
ENSG00000050628	17	14	0	3	1	2
ENSG00000050730	7	5	2	3	5	0
ENSG00000050748	94	217	456	327	203	365
ENSG00000050767	10	12	6	16	6	7
ENSG00000050820	1721	2669	3646	2526	2613	3363
ENSG00000051009	85	173	398	328	230	270
ENSG00000051108	125	268	399	456	155	355
ENSG00000051128	77	120	128	123	95	122
ENSG00000051180	0	1	6	1	3	2
ENSG00000051341	118	42	229	95	212	159
ENSG00000051382	116	140	448	314	215	279
ENSG00000051523	13	13	16	21	5	3
ENSG00000051596	119	87	123	132	128	179
ENSG00000051620	124	249	333	257	214	393
ENSG00000051825	152	144	508	253	213	283
ENSG00000052126	283	322	781	581	355	489
ENSG00000052344	5	9	8	7	8	5
ENSG00000052723	54	141	504	268	161	253
ENSG00000052749	467	319	633	831	620	868
ENSG00000052795	91	157	237	228	119	248
ENSG00000052802	243	354	1637	660	429	1372
ENSG00000052841	149	304	857	599	308	574
ENSG00000052850	1	5	27	17	12	5
ENSG00000053108	0	10	4	11	11	6
ENSG00000053254	347	388	1243	875	681	580
ENSG00000053328	5	8	0	3	1	0
ENSG00000053371	347	465	932	686	514	565
ENSG00000053372	234	135	568	520	539	563
ENSG00000053438	26	20	24	29	17	28
ENSG00000053501	31	66	146	114	82	74
ENSG00000053524	96	48	97	53	48	24
ENSG00000053702	44	37	76	65	46	40
ENSG00000053747	38	547	9	211	17	736
ENSG00000053770	69	142	501	247	145	299
ENSG00000053900	72	87	218	132	108	134
ENSG00000053918	11	8	13	9	10	7
ENSG00000054116	320	246	699	502	343	400
ENSG00000054118	592	651	1903	1389	977	1334
ENSG00000054148	113	199	451	348	286	363
ENSG00000054179	3	14	8	11	14	4
ENSG00000054219	3	4	0	6	4	2
ENSG00000054267	419	437	971	547	566	476
ENSG00000054277	7	5	16	17	8	10
ENSG00000054282	118	113	319	179	140	122
ENSG00000054356	226	162	442	307	331	478
ENSG00000054392	179	104	327	235	195	94
ENSG00000054523	1506	1097	4946	2433	2179	2002
ENSG00000054598	49	112	97	204	69	137
ENSG00000054611	167	310	473	382	251	404
ENSG00000054654	562	1300	2124	1597	1005	1531
ENSG00000054690	80	26	173	106	82	40
ENSG00000054793	784	1435	2392	1841	1092	1486
ENSG00000054796	15	4	0	1	3	0
ENSG00000054803	0	2	0	2	1	1
ENSG00000054938	5	11	6	8	3	5
ENSG00000054965	509	925	2156	1245	835	1088
ENSG00000054967	232	45	286	189	285	195
ENSG00000054983	22	36	47	36	8	35
ENSG00000055044	110	118	435	281	201	338
ENSG00000055070	529	640	1571	916	964	1152
ENSG00000055118	51	41	57	310	44	136
ENSG00000055130	105	194	665	374	267	463
ENSG00000055147	37	93	237	216	85	184
ENSG00000055163	251	80	1127	717	553	392
ENSG00000055208	139	272	761	525	198	512
ENSG00000055211	120	240	476	257	192	296
ENSG00000055332	2244	1344	3029	1833	1998	1392
ENSG00000055483	239	180	671	531	364	494
ENSG00000055609	542	1038	2557	1737	1077	1780
ENSG00000055732	3	7	6	3	3	1
ENSG00000055813	2	0	3	0	0	2
ENSG00000055917	312	526	1572	878	594	896
ENSG00000055950	52	101	216	144	85	184
ENSG00000055955	0	4	0	0	2	0
ENSG00000055957	0	0	10	3	2	0
ENSG00000056050	29	25	115	61	63	43
ENSG00000056097	483	472	1840	1200	809	877
ENSG00000056277	19	55	132	85	47	88
ENSG00000056291	3	7	0	2	1	2
ENSG00000056487	146	85	366	224	233	138
ENSG00000056558	160	9	210	23	202	29
ENSG00000056586	400	533	1563	1119	674	953
ENSG00000056736	21	16	71	28	39	20
ENSG00000056972	176	99	382	157	165	139
ENSG00000056998	76	153	334	291	144	210
ENSG00000057019	4147	2791	12731	5566	6702	5378
ENSG00000057149	0	2	1	0	0	0
ENSG00000057252	236	164	817	354	372	446
ENSG00000057294	17	13	15	13	6	14
ENSG00000057468	8	9	35	16	11	7
ENSG00000057593	0	8	12	13	5	4
ENSG00000057608	378	844	2306	1505	825	1931
ENSG00000057657	17	28	41	58	11	48
ENSG00000057663	96	196	541	311	198	293
ENSG00000057704	8	9	3	21	2	15
ENSG00000057757	130	108	518	256	228	272
ENSG00000057935	244	283	695	474	281	395
ENSG00000058056	226	429	536	267	357	389
ENSG00000058063	134	257	751	358	275	419
ENSG00000058085	11	21	5	19	4	3
ENSG00000058091	248	207	856	357	361	341
ENSG00000058262	908	1927	2731	2441	1397	3380
ENSG00000058272	229	352	1534	649	563	681
ENSG00000058335	42	12	47	11	11	6
ENSG00000058404	6	13	14	13	1	8
ENSG00000058453	403	223	654	380	442	203
ENSG00000058600	213	129	412	382	309	351
ENSG00000058668	1022	1770	5121	2309	2016	2583
ENSG00000058673	8	9	13	6	7	3
ENSG00000058729	46	54	204	136	113	152
ENSG00000058799	91	88	257	225	89	229
ENSG00000058804	48	20	231	159	131	243
ENSG00000058866	30	28	2	18	5	5
ENSG00000059122	819	1112	1201	1059	954	1238
ENSG00000059145	181	222	302	221	248	246
ENSG00000059377	81	86	98	61	95	91
ENSG00000059378	170	286	252	258	189	308
ENSG00000059573	614	718	1594	1505	978	1503
ENSG00000059588	174	86	501	414	320	209
ENSG00000059691	80	104	259	160	118	167
ENSG00000059728	71	123	182	129	74	124
ENSG00000059758	210	261	484	302	262	349
ENSG00000059769	18	18	76	24	24	46
ENSG00000059804	79	216	389	455	64	582
ENSG00000059915	49	93	107	74	51	54
ENSG00000060069	569	380	1081	1007	651	853
ENSG00000060138	1006	990	2636	2533	1621	2405
ENSG00000060140	0	1	9	8	1	2
ENSG00000060237	620	1144	2051	2222	904	2257
ENSG00000060303	0	0	0	0	0	0
ENSG00000060339	206	147	621	374	374	512
ENSG00000060491	562	609	1014	924	927	1040
ENSG00000060558	0	7	7	3	4	0
ENSG00000060566	5	11	1	1	0	1
ENSG00000060642	22	63	107	113	48	72
ENSG00000060656	9	153	42	74	21	112
ENSG00000060688	246	181	778	393	416	430
ENSG00000060709	24	8	17	19	8	18
ENSG00000060718	220	437	285	5759	859	2746
ENSG00000060749	118	254	1149	574	378	542
ENSG00000060762	11	23	147	66	41	104
ENSG00000060971	350	297	633	593	424	566
ENSG00000060982	311	492	1770	1959	852	1785
ENSG00000061273	519	754	1343	937	856	1098
ENSG00000061337	335	1198	1145	1082	542	1851
ENSG00000061455	1	7	3	7	0	6
ENSG00000061492	17	4	0	0	2	0
ENSG00000061656	20	103	33	107	42	92
ENSG00000061676	453	981	2965	1668	937	1767
ENSG00000061794	68	124	310	232	119	299
ENSG00000061918	17	64	116	48	25	45
ENSG00000061936	225	342	731	734	406	586
ENSG00000061938	950	1033	1498	1214	1060	1038
ENSG00000061987	305	457	903	600	375	487
ENSG00000062038	49	22	68	61	52	28
ENSG00000062096	0	0	1	3	1	0
ENSG00000062194	210	288	965	515	368	514
ENSG00000062282	11	9	7	8	5	1
ENSG00000062370	21	16	64	20	19	23
ENSG00000062485	337	446	1328	1072	669	1265
ENSG00000062524	15	42	12	17	25	29
ENSG00000062582	7	3	7	8	5	3
ENSG00000062598	184	376	760	498	387	610
ENSG00000062650	140	289	958	608	440	628
ENSG00000062716	927	1077	4875	2075	1449	1930
ENSG00000062725	282	620	1357	761	465	788
ENSG00000062822	469	208	462	246	621	409
ENSG00000063015	66	62	112	107	38	62
ENSG00000063046	1722	2809	5592	4238	2544	4187
ENSG00000063127	86	85	136	96	76	34
ENSG00000063169	77	105	194	176	118	163
ENSG00000063176	129	107	237	117	163	115
ENSG00000063177	3132	2259	4556	3784	2928	3402
ENSG00000063180	49	118	72	43	19	39
ENSG00000063241	159	136	348	353	222	231
ENSG00000063244	540	513	1247	950	910	1078
ENSG00000063245	1005	1128	1592	1577	1192	1583
ENSG00000063322	127	275	402	310	226	314
ENSG00000063438	90	343	410	149	146	175
ENSG00000063515	7	2	0	0	1	0
ENSG00000063587	164	123	403	286	208	224
ENSG00000063601	97	221	512	309	297	439
ENSG00000063660	12728	5053	19002	29982	13960	17597
ENSG00000063761	32	59	104	143	29	55
ENSG00000063854	398	270	700	510	356	375
ENSG00000063978	543	426	1002	592	632	652
ENSG00000064012	16	93	93	102	39	146
ENSG00000064042	1733	354	5085	1829	2291	1126
ENSG00000064102	66	108	288	384	152	396
ENSG00000064115	159	232	547	477	261	483
ENSG00000064195	22	2	2	2	4	2
ENSG00000064199	18	16	27	4	14	20
ENSG00000064201	32	24	45	60	27	23
ENSG00000064205	19	284	24	166	13	246
ENSG00000064218	0	4	1	3	0	0
ENSG00000064225	71	22	187	70	76	36
ENSG00000064270	13	17	14	32	10	7
ENSG00000064300	970	119	1458	666	935	880
ENSG00000064309	111	230	508	753	197	455
ENSG00000064313	83	123	406	334	170	303
ENSG00000064393	2602	3482	11019	4896	4969	5291
ENSG00000064419	368	410	1283	930	780	1000
ENSG00000064489	0	0	0	0	0	0
ENSG00000064490	136	141	273	158	205	127
ENSG00000064545	174	184	288	230	173	195
ENSG00000064547	53	96	193	88	75	73
ENSG00000064601	420	1148	1107	1218	577	1492
ENSG00000064607	585	388	1367	1011	865	981
ENSG00000064651	279	757	486	550	380	670
ENSG00000064652	30	50	157	94	65	102
ENSG00000064655	13	15	3	7	1	3
ENSG00000064666	1300	1992	3752	2876	2340	3795
ENSG00000064687	291	244	521	300	275	218
ENSG00000064692	18	106	18	61	21	32
ENSG00000064703	63	53	266	205	156	216
ENSG00000064726	215	332	1025	629	480	659
ENSG00000064763	22	18	79	15	19	20
ENSG00000064787	6	18	4	7	4	3
ENSG00000064835	7	0	0	0	3	1
ENSG00000064886	3	17	19	23	13	11
ENSG00000064932	895	714	1680	1423	1049	1918
ENSG00000064933	95	110	337	200	157	162
ENSG00000064961	353	232	741	414	453	351
ENSG00000064989	17	155	209	81	67	113
ENSG00000064995	64	76	168	153	72	115
ENSG00000064999	186	342	600	517	287	577
ENSG00000065000	1994	1576	3731	3158	2761	2738
ENSG00000065029	150	132	378	241	220	272
ENSG00000065054	620	557	1017	559	669	719
ENSG00000065057	160	102	263	163	189	131
ENSG00000065060	194	310	705	615	333	515
ENSG00000065135	302	400	1289	792	505	823
ENSG00000065150	1362	850	4677	2849	2309	2488
ENSG00000065154	137	336	884	469	369	687
ENSG00000065183	174	168	662	401	371	389
ENSG00000065243	220	287	1207	584	485	587
ENSG00000065268	178	106	339	183	225	169
ENSG00000065308	1538	1443	4511	2817	2348	3297
ENSG00000065320	2339	3296	5676	2700	3077	1836
ENSG00000065325	18	11	7	13	1	9
ENSG00000065328	139	25	250	85	263	182
ENSG00000065357	129	215	334	301	223	372
ENSG00000065361	38	21	65	23	22	4
ENSG00000065371	10	4	5	1	0	4
ENSG00000065413	87	32	309	105	113	72
ENSG00000065427	531	532	1067	1003	712	1222
ENSG00000065457	102	128	287	177	183	213
ENSG00000065485	62	112	255	266	115	167
ENSG00000065491	64	57	222	145	90	164
ENSG00000065518	19	65	201	113	54	136
ENSG00000065526	649	556	2172	1262	1050	1086
ENSG00000065534	2691	7529	6379	4261	3551	6635
ENSG00000065548	99	175	621	456	322	497
ENSG00000065559	73	114	419	185	132	194
ENSG00000065600	135	53	348	192	149	135
ENSG00000065609	43	66	7	13	6	33
ENSG00000065613	359	391	735	562	388	574
ENSG00000065615	20	58	106	101	48	94
ENSG00000065618	25	20	18	15	13	10
ENSG00000065621	54	29	89	37	36	24
ENSG00000065665	23	23	141	94	43	114
ENSG00000065675	10	10	25	14	12	8
ENSG00000065717	111	274	97	115	59	117
ENSG00000065802	437	346	800	593	553	518
ENSG00000065809	64	106	136	53	69	120
ENSG00000065833	27	96	87	103	60	249
ENSG00000065882	182	412	504	230	313	352
ENSG00000065883	1020	655	1402	914	813	764
ENSG00000065911	50	122	264	348	152	440
ENSG00000065923	1034	2483	2072	1467	1103	1899
ENSG00000065970	132	193	335	214	174	239
ENSG00000065978	644	632	3323	2304	1552	2438
ENSG00000065989	126	47	288	81	179	57
ENSG00000066027	197	214	357	296	251	223
ENSG00000066032	11	17	66	50	15	5
ENSG00000066044	332	237	1076	633	596	644
ENSG00000066056	21	11	34	10	21	1
ENSG00000066084	561	619	2480	1508	912	1202
ENSG00000066117	774	343	1490	835	894	693
ENSG00000066135	151	227	647	405	374	343
ENSG00000066136	108	107	291	169	127	185
ENSG00000066185	0	2	10	2	5	5
ENSG00000066230	23	28	31	17	13	11
ENSG00000066248	44	97	94	176	41	225
ENSG00000066279	230	135	954	201	507	413
ENSG00000066294	6	12	7	7	5	0
ENSG00000066322	198	187	614	348	377	526
ENSG00000066336	0	2	2	4	0	0
ENSG00000066379	12	9	40	23	21	26
ENSG00000066382	5	15	2	4	10	0
ENSG00000066405	28	18	24	17	15	6
ENSG00000066422	67	105	321	224	131	221
ENSG00000066427	246	199	387	275	227	156
ENSG00000066455	84	138	349	320	133	292
ENSG00000066468	92	31	205	90	91	21
ENSG00000066557	61	63	288	113	115	179
ENSG00000066583	50	77	91	81	62	129
ENSG00000066629	452	501	1860	1722	997	1872
ENSG00000066651	33	68	196	105	94	119
ENSG00000066654	75	122	387	268	145	280
ENSG00000066697	102	144	385	273	199	319
ENSG00000066735	121	607	180	155	228	229
ENSG00000066739	162	348	630	524	242	522
ENSG00000066777	528	452	2184	785	718	681
ENSG00000066813	9	10	1	5	0	0
ENSG00000066827	64	116	167	193	73	157
ENSG00000066855	206	156	400	253	256	201
ENSG00000066923	36	36	129	63	50	58
ENSG00000066926	79	116	353	282	133	283
ENSG00000066933	209	406	1143	695	421	576
ENSG00000067048	116	71	872	438	264	272
ENSG00000067057	1145	1488	1605	3302	1740	4758
ENSG00000067064	185	240	1095	514	367	916
ENSG00000067066	59	272	282	186	128	330
ENSG00000067082	372	785	1746	964	623	1052
ENSG00000067113	143	246	246	207	163	221
ENSG00000067141	258	186	760	172	308	165
ENSG00000067167	127	294	753	429	210	774
ENSG00000067177	54	69	266	82	164	98
ENSG00000067182	352	885	1488	1501	659	1755
ENSG00000067191	68	69	144	109	92	112
ENSG00000067208	188	223	917	460	348	352
ENSG00000067221	135	186	297	273	165	248
ENSG00000067225	6812	7062	16796	19799	12629	28553
ENSG00000067248	85	237	464	310	220	407
ENSG00000067334	83	141	522	295	237	305
ENSG00000067365	94	164	247	202	148	239
ENSG00000067369	699	1227	2140	1884	1021	1641
ENSG00000067445	244	507	720	465	345	526
ENSG00000067533	53	52	248	183	105	143
ENSG00000067560	1273	2053	5023	2794	2155	3549
ENSG00000067596	337	333	923	621	530	677
ENSG00000067601	9	21	29	25	23	15
ENSG00000067606	63	186	81	204	40	151
ENSG00000067646	49	37	287	107	127	73
ENSG00000067704	214	334	1158	762	511	844
ENSG00000067715	105	26	185	76	60	12
ENSG00000067798	142	233	226	249	188	504
ENSG00000067829	60	103	381	241	148	241
ENSG00000067836	78	184	208	211	154	226
ENSG00000067840	370	486	785	396	494	273
ENSG00000067842	11	1	1	3	8	2
ENSG00000067900	489	389	1103	827	622	590
ENSG00000067955	115	144	479	165	225	247
ENSG00000067992	25	34	161	108	54	116
ENSG00000068001	466	324	1013	441	570	422
ENSG00000068024	456	511	926	813	519	707
ENSG00000068028	95	124	216	175	144	232
ENSG00000068078	455	26	655	230	346	70
ENSG00000068079	74	363	168	277	88	358
ENSG00000068097	127	147	450	285	169	293
ENSG00000068120	417	703	1144	980	611	1050
ENSG00000068137	302	335	609	579	457	373
ENSG00000068305	92	128	481	218	164	166
ENSG00000068308	392	530	971	866	569	758
ENSG00000068323	412	598	1145	1090	619	1245
ENSG00000068354	93	111	310	268	189	285
ENSG00000068366	105	346	625	588	319	1501
ENSG00000068383	356	272	450	293	262	337
ENSG00000068394	129	194	333	278	217	238
ENSG00000068400	247	209	494	413	313	357
ENSG00000068438	158	177	451	295	251	388
ENSG00000068489	1109	179	828	298	965	522
ENSG00000068615	37	24	72	34	56	29
ENSG00000068650	447	389	1632	958	809	797
ENSG00000068654	727	573	1553	1471	1188	1619
ENSG00000068697	122	635	1477	1015	362	1230
ENSG00000068724	254	421	640	528	368	569
ENSG00000068745	268	485	998	623	457	617
ENSG00000068781	0	7	3	15	2	3
ENSG00000068784	106	92	364	161	167	139
ENSG00000068796	159	265	832	427	337	476
ENSG00000068831	19	13	36	16	27	6
ENSG00000068878	297	520	1026	799	559	1131
ENSG00000068885	54	172	306	154	116	177
ENSG00000068903	125	165	432	246	205	203
ENSG00000068912	55	320	428	285	141	312
ENSG00000068971	128	206	345	331	182	412
ENSG00000068976	18	57	21	13	4	8
ENSG00000068985	0	0	0	0	0	0
ENSG00000069011	11	10	3	9	3	6
ENSG00000069018	0	2	3	2	0	2
ENSG00000069020	144	361	241	130	141	266
ENSG00000069122	26	12	2	8	5	1
ENSG00000069188	80	77	33	203	21	75
ENSG00000069206	9	11	4	5	4	0
ENSG00000069248	319	308	1131	581	527	545
ENSG00000069275	736	775	4087	2155	1658	1942
ENSG00000069329	404	806	2353	1430	869	1641
ENSG00000069345	133	245	694	422	291	458
ENSG00000069399	186	313	272	395	247	538
ENSG00000069424	118	125	218	188	95	103
ENSG00000069431	9	19	7	7	9	1
ENSG00000069482	42	16	94	87	69	54
ENSG00000069493	37	48	92	39	18	23
ENSG00000069509	29	51	131	83	36	70
ENSG00000069535	0	5	4	6	1	0
ENSG00000069667	66	89	366	114	74	115
ENSG00000069696	51	43	85	66	50	33
ENSG00000069702	16	197	32	44	12	116
ENSG00000069764	3	8	5	3	4	0
ENSG00000069812	29	15	22	52	13	27
ENSG00000069849	285	300	904	536	435	737
ENSG00000069869	177	254	802	455	343	519
ENSG00000069943	12	18	69	49	17	41
ENSG00000069956	152	188	1049	486	397	466
ENSG00000069966	169	169	375	249	200	181
ENSG00000069974	37	188	202	194	94	314
ENSG00000069998	398	207	642	550	555	483
ENSG00000070010	116	166	392	200	191	315
ENSG00000070018	340	397	1289	735	585	672
ENSG00000070019	7	8	2	5	1	3
ENSG00000070031	17	23	28	36	17	21
ENSG00000070047	860	747	1382	1344	1220	1285
ENSG00000070061	264	377	801	704	491	705
ENSG00000070081	63	201	385	220	119	277
ENSG00000070087	502	815	2401	1194	890	1384
ENSG00000070159	90	40	273	63	128	47
ENSG00000070182	15	32	14	13	9	8
ENSG00000070190	7	3	1	4	1	0
ENSG00000070193	11	22	3	12	4	30
ENSG00000070214	515	429	2384	771	665	748
ENSG00000070269	84	79	193	164	86	165
ENSG00000070366	485	581	993	789	606	670
ENSG00000070367	270	533	1180	854	528	943
ENSG00000070371	110	271	185	215	103	223
ENSG00000070388	7	3	12	5	10	2
ENSG00000070404	480	501	639	861	587	736
ENSG00000070413	1038	1048	2231	1335	1270	1302
ENSG00000070423	168	80	305	229	232	202
ENSG00000070444	97	193	442	331	226	274
ENSG00000070476	274	220	748	510	404	359
ENSG00000070495	168	214	365	345	275	455
ENSG00000070501	39	51	127	93	58	75
ENSG00000070526	11	5	5	3	0	0
ENSG00000070540	53	141	201	201	78	161
ENSG00000070601	12	11	3	2	10	0
ENSG00000070610	369	261	831	649	509	589
ENSG00000070614	888	1722	2137	2186	1472	3148
ENSG00000070669	6	9	12	15	13	9
ENSG00000070718	88	113	298	252	138	255
ENSG00000070729	20	6	6	8	6	5
ENSG00000070731	34	69	87	38	44	23
ENSG00000070748	7	18	10	3	3	2
ENSG00000070756	2099	2169	6216	6060	3401	5596
ENSG00000070759	7	34	35	10	30	18
ENSG00000070761	51	49	261	113	114	81
ENSG00000070770	403	718	1541	803	721	1042
ENSG00000070778	220	415	560	526	326	566
ENSG00000070785	153	166	274	208	204	221
ENSG00000070808	20	8	37	53	39	7
ENSG00000070814	606	377	1002	1267	978	1237
ENSG00000070831	231	517	2012	1010	600	1294
ENSG00000070882	211	287	889	539	473	610
ENSG00000070886	18	13	10	4	4	0
ENSG00000070915	13	4	10	10	5	1
ENSG00000070950	61	70	205	107	137	163
ENSG00000070961	37	105	217	468	125	393
ENSG00000070985	7	5	15	8	5	9
ENSG00000071051	419	405	801	627	529	494
ENSG00000071054	2413	2507	5338	4924	2801	4441
ENSG00000071073	38	50	88	103	25	76
ENSG00000071082	264	592	1703	1353	554	1252
ENSG00000071127	1625	2126	4703	3776	3456	5014
ENSG00000071189	90	226	665	389	205	341
ENSG00000071203	1	0	6	0	0	0
ENSG00000071205	178	288	380	249	196	307
ENSG00000071242	1178	1181	2535	2096	1286	1228
ENSG00000071243	32	21	117	65	54	55
ENSG00000071246	367	299	492	467	333	257
ENSG00000071282	218	99	456	1770	231	568
ENSG00000071462	216	233	579	418	370	523
ENSG00000071537	210	679	1253	1300	478	1154
ENSG00000071539	70	42	160	80	154	242
ENSG00000071553	402	473	1448	1050	589	962
ENSG00000071564	795	544	1596	847	1202	834
ENSG00000071575	320	823	1182	1467	496	1165
ENSG00000071626	478	293	790	497	589	661
ENSG00000071655	613	258	842	493	684	486
ENSG00000071677	0	0	0	0	0	1
ENSG00000071794	89	321	796	495	316	512
ENSG00000071859	515	447	994	1016	631	1026
ENSG00000071889	398	274	529	488	403	431
ENSG00000071894	701	587	1177	1168	927	1186
ENSG00000071909	4	25	8	33	11	15
ENSG00000071967	329	927	2028	1236	460	1247
ENSG00000071991	0	7	4	4	0	0
ENSG00000071994	190	216	523	382	310	462
ENSG00000072041	13	11	5	6	1	36
ENSG00000072042	92	186	434	426	235	534
ENSG00000072062	199	248	492	292	252	365
ENSG00000072071	663	530	1217	552	760	409
ENSG00000072080	4	7	1	4	0	2
ENSG00000072110	2454	5724	4638	9485	4045	11386
ENSG00000072121	378	785	1116	1236	610	1202
ENSG00000072133	16	245	84	72	35	119
ENSG00000072134	218	353	692	513	316	508
ENSG00000072135	117	194	261	205	174	177
ENSG00000072163	91	527	101	430	83	495
ENSG00000072182	27	14	27	26	10	15
ENSG00000072195	1119	1663	2356	3893	1731	2701
ENSG00000072201	10	8	0	3	6	4
ENSG00000072210	605	459	1421	1136	598	824
ENSG00000072274	355	534	1275	1483	740	1795
ENSG00000072310	1397	353	1982	911	1344	642
ENSG00000072315	2	2	5	0	1	1
ENSG00000072364	594	1225	2855	2429	990	2363
ENSG00000072401	45	50	187	95	67	91
ENSG00000072415	149	211	720	524	292	488
ENSG00000072422	313	369	1483	864	668	785
ENSG00000072501	512	349	1540	729	811	925
ENSG00000072506	135	97	341	337	236	404
ENSG00000072518	422	375	812	753	589	627
ENSG00000072571	43	50	236	104	159	255
ENSG00000072609	488	541	1009	964	625	853
ENSG00000072657	6	119	7	30	2	174
ENSG00000072682	167	627	506	1110	286	1128
ENSG00000072694	1	4	3	1	0	1
ENSG00000072736	125	97	345	173	175	168
ENSG00000072756	129	79	335	208	162	164
ENSG00000072778	774	976	1853	1570	1248	1404
ENSG00000072786	187	398	445	718	384	775
